col1,SOURCE_ID,solution_id,DESIGNATION,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,Gaia_G,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,Gaia_Bp,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,Gaia_Rp,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot,original_psc_source_id,designation,allwise_oid,allwise_oid_2,Jmag,Hmag,Kmag,ph_qual,W1,W2,W3,W4,wise_phq,Gaia_G-Gaia_Bp,Gaia_G-Gaia_Rp,Gaia_Bp-Gaia_Rp,Jmag-Hmag,Jmag-Kmag,Hmag-Kmag,W1-W2,W1-W3,W1-W4,W2-W3,W2-W4,W3-W4,main_id,ra_x,dec_x,coo_err_maj,coo_err_min,coo_err_angle,otype,nbref,ra_sexa,dec_sexa,coo_qual,coo_bibcode,main_type,other_types,radvel,radvel_err,redshift,redshift_err,sp_type,morph_type,plx,plx_err,pmra_x,pmdec_x,pm_err_maj,pm_err_min,pm_err_pa,size_maj,size_min,size_angle,B_x,V,R_x,J,H,K,u,g,r_xa,i,z,angDist
106573,5886707602108335360,1636148068921376768,Gaia DR3 5886707602108335360,5886707602108335360,386416559,2016.0,228.5480380785589,0.011634371,-55.1911056911198,0.014072573,0.6068878210611246,0.019477185,31.158909,5.9538736,-4.084632872058395,0.017046688,-4.331788047628111,0.023687916,-0.22920907,-0.07246998,-0.033527758,-0.16773458,-0.24778387,-0.22677882,0.21908288,0.14052063,-0.30329862,-0.4010018,353,318,351,2,7.638125,773.9318,0.108354904,12.594122,31,False,1.3792378,,,,,,,,40,17,0.035416048,45,15,0,0.014610061,167.89442,0,0,1.3029336,,,,,,,,,False,394,177102.18115964285,2701.0808,65.567154,12.566807,40,60684.74145044253,2825.6316,21.476522,13.380843,45,180964.1686488841,8343.892,21.688221,11.603914,1.3644603,0,0,0,0,0,1.7769289,0.81403637,0.96289253,-24.860476,16.59006,1.0,16.0,10.0,12.0,34.16035,26.488277,0.0,802.45123,165.15811,7500.0,3.0,-2.0,555.0,10.555352,14.893249,6.0,10.976872,0.14903599,6.0,,NOT_AVAILABLE,322.39871167234224,2.19159321080303,242.27925196711712,-35.670206725083816,False,False,0,True,True,False,False,False,True,True,False,5.305452e-10,5.37997e-10,0.99992216,9902.317,9892.222,9918.024,2.952,2.9462,2.9554,-1.715,-1.7249,-1.6961,2069.0881,2057.8767,2085.3677,3.71,3.6992,3.7203,3.1115,3.1037,3.119,1.72,1.7155,1.7244,PHOENIX,15141153-5511278,15141153-5511278,76119551,76119551,9.577,7.828,6.566,AAA,5.578,4.391,3.237,2.15,AAAA,-0.81403637,0.96289253,1.7769289,1.7489996,3.0109997,1.2620001,1.1870000000000005,2.341,3.4280000000000004,1.154,2.241,1.0870000000000002,IRAS 15104-5500,228.5480698806,-55.1910864387,0.0,0.0,90.0,   *,0,15 14 11.53677,-55 11 27.9112,A,2020yCat.1350....0G,Star,*|IR|MIR|NIR,,,,,,,0.6069,0.0195,-4.085,-4.332,0.017,0.024,90.0,,,,14.421,13.499,13.349,9.577,7.828,6.566,,13.948,13.128,12.669,,0.095262
42014,2948741000012540416,1636148068921376768,Gaia DR3 2948741000012540416,2948741000012540416,563920380,2016.0,102.80388263760938,0.041727513,-15.521676674065873,0.046094738,0.8416849830606171,0.05295981,15.8928995,3.938267,-3.1944433234090166,0.053728588,2.3033624912765864,0.05449333,-0.21974115,0.13166325,-0.28016454,0.3715802,-0.17126091,0.38095444,-0.30376393,-0.032568667,0.13922112,-0.28097162,349,0,348,1,11.036195,748.87585,0.36255953,13.637685,31,False,1.3222221,,,,,,,,41,19,0.08975088,43,24,0,0.366881,2.0694702,0,0,1.4485983,0.1635038,0.13208224,0.17982197,0.560107,82.17687,75.66695,-59.27573,-39.028603,False,355,6280.801656068874,234.97037,26.730186,16.19233,41,2086.095013198388,212.84004,9.801234,17.040207,42,7626.167068174547,725.3178,10.514242,15.0421295,1.5463412,0,1,0,2,0,1.9980774,0.8478775,1.1501999,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,226.7920070497429,-7.056884388149306,105.78042276124155,-38.26214526908547,False,False,0,True,False,False,False,False,False,True,False,3.7776976e-13,6.868207e-13,0.99648726,,,,,,,,,,,,,,,,,,,,,,,06511293-1531181,06511293-1531181,291971846,291971846,11.976,10.742,9.482,AAA,8.399,7.161,4.42,2.254,AAAA,-0.8478775,1.1501999,1.9980774,1.2340002,2.4939995,1.2599993,1.2379999999999995,3.978999999999999,6.145,2.741,4.907,2.166,ATO J102.8038-15.5216,102.8038969633,-15.5216832713,0.0,0.0,90.0,  V*,1,06 51 12.93527,-15 31 18.0598,A,2018yCat.1345....0G,Variable*,*|MIR|NIR|Opt|V*,,,,,,,0.7101,0.0734,-3.101,1.442,0.123,0.136,90.0,,,,16.767,15.41,15.174,11.976,10.742,9.482,,16.111,14.904,14.702,,0.055075
37319,5611078286345735552,1636148068921376768,Gaia DR3 5611078286345735552,5611078286345735552,452228480,2016.0,107.67285922680657,0.023993297,-26.20581131303362,0.032227095,0.7987375247908003,0.041865166,19.07881,2.462126,-1.3663085379434263,0.032114908,-2.04823473284983,0.041614983,0.11961703,0.038866263,-0.051559005,0.12180475,0.15694726,0.13090178,-0.019137733,0.04512547,-0.060805477,0.061115086,510,0,510,0,61.84175,6075.1343,0.40290555,162.3305,31,False,1.4420747,,,,,,,,61,27,0.0577778,63,24,0,0.0073744236,161.15218,0,0,3.48091,0.21901795,0.29707026,0.08147261,0.16973129,-103.15463,-78.57238,36.198437,34.982346,False,509,75697.70903121319,52.70675,1436.2052,13.48966,61,32073.971682042404,53.74136,596.821,14.07316,63,64718.61429819266,147.50453,438.75677,12.720323,1.2786726,0,1,0,0,0,1.3528376,0.5834999,0.76933765,11.678642,1.7902298,2.0,30.0,4.0,18.0,18.311815,,,893.54803,,4750.0,0.0,-0.25,111.0,,,,12.4054575,0.046517313,26.0,,NOT_AVAILABLE,238.4791658497321,-7.721477668883383,114.108338501187,-48.17669189942901,False,False,0,True,True,False,False,False,False,True,False,1.0234631e-13,5.1121466e-13,0.999968,,,,,,,,,,,,,,,,,,,,,,,07104148-2612208,07104148-2612208,227986981,227986981,11.639,11.047,10.814,AAA,9.792,8.562,4.906,2.715,AAAA,-0.5834999,0.76933765,1.3528376,0.592,0.8249998,0.2329998,1.2300000000000004,4.886,7.077,3.656,5.847,2.191,IRAS 07086-2607,107.672865995,-26.2058022098,0.0,0.0,90.0, AB?,2,07 10 41.48784,-26 12 20.8880,A,2020yCat.1350....0G,AGB*_Candidate,*|AB?|IR|MIR|NIR,10.41,3.53,3.47e-05,1.18e-05,,,0.7987,0.0419,-1.366,-2.048,0.032,0.042,90.0,,,,14.989,13.653,13.311,11.639,11.047,10.814,,14.289,13.263,12.973,,0.039394
161572,4321687322650677248,1636148068921376768,Gaia DR3 4321687322650677248,4321687322650677248,318161330,2016.0,292.6952903374818,0.010788074,16.45462267560278,0.011115694,0.228078106421101,0.01438186,15.858735,6.7276816,-3.043685821157049,0.013450569,-5.9998063789100655,0.013482115,0.080929436,-0.069761805,0.016725926,-0.054230172,-0.17345761,-0.07562143,0.12104384,0.041103054,-0.139485,0.02480651,354,0,354,0,2.7602053,414.4377,0.042783022,1.3206984,31,False,1.2616379,,,,,,,,41,22,0.018888505,42,14,0,0.0049946248,57.708065,0,0,1.1052862,0.20445313,0.14688225,0.16417485,0.3331988,-106.00025,-47.918095,-9.310914,40.5998,False,352,76243.96424542309,34.236214,2226.9976,13.4818535,38,14212.993362297664,20.144802,705.5415,14.956828,38,96018.2679361724,81.44204,1178.9767,12.292011,1.4457704,0,1,0,0,0,2.6648169,1.4749746,1.1898422,138.97873,11.2356615,1.0,14.0,4.0,11.0,18.040667,6.8840837,7.2408746e-13,958.4329,117.30264,7750.0,3.5,-2.5,555.0,,,,11.725446,0.017124979,9.0,,NOT_AVAILABLE,52.00919354865594,-0.9537811975696552,297.8918741822381,37.72190136085069,False,False,0,True,True,False,False,False,True,True,False,1.0209862e-13,5.099775e-13,0.9999925,8398.786,8395.767,8399.989,1.9243,1.9196,1.9306,-0.5491,-0.55,-0.5482,7294.978,7242.3257,7334.4116,6.0703,6.0681,6.0722,4.6419,4.6403,4.6432,2.6353,2.6343,2.636,PHOENIX,19304687+1627167,19304687+1627167,481769837,481769837,10.3,9.319,8.03,AAA,6.095,4.724,2.972,1.83,AAAA,-1.4749746,1.1898422,2.6648169,0.98099995,2.2700005,1.2890005,1.3709999999999996,3.123,4.265,1.7520000000000002,2.894,1.142,IRAS 19285+1620,292.6953044427,16.4546493414,0.0,0.0,90.0,   *,0,19 30 46.87307,+16 27 16.7376,A,2020yCat.1350....0G,Star,*|IR|NIR,,,,,,,0.2281,0.0144,-3.044,-6.0,0.013,0.013,90.0,,,,,,,10.3,9.32,8.03,,,,,,0.107643
126038,5972230743255917184,1636148068921376768,Gaia DR3 5972230743255917184,5972230743255917184,1629827806,2016.0,259.12206408458024,0.04454314,-39.7730488250762,0.025139373,0.5815147437454824,0.047039058,12.362381,1.8114687,0.9675282673335516,0.063554004,-1.5314398066519808,0.039798833,0.39157367,-0.18660001,-0.3658914,-0.3132041,-0.111744046,-0.27786446,-0.43385905,-0.044104684,0.13299824,0.29835367,373,0,371,2,2.3552184,447.50552,0.10295867,1.2254518,31,False,1.3932824,,,,,,,,43,17,0.09272178,43,13,0,0.027152603,17.132898,0,0,1.0873657,0.33810398,0.5716367,0.21422154,0.48528755,164.521,-11.702479,32.556896,-27.606455,False,333,8148.160355220645,18.128546,449.46576,15.909718,39,3075.7932488061124,32.19511,95.53603,16.618649,38,8053.692905488945,72.1719,111.59042,14.982908,1.3658894,0,7,0,8,0,1.6357403,0.70893097,0.9268093,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,347.65301900798454,-0.9374628194727472,261.2918200506942,-16.66203288858381,False,False,0,True,False,False,False,False,False,True,False,3.5229746e-11,2.6139078e-09,0.9999655,,,,,,,,,,,,,,,,,,,,,,,17162929-3946229,17162929-3946229,150825526,150825526,13.201,11.744,10.357,AAA,8.514,7.295,4.231,2.538,AAAA,-0.70893097,0.9268093,1.6357403,1.4569998,2.8439999,1.3870001,1.2189999999999994,4.283,5.975999999999999,3.064,4.757,1.693,IRAS 17130-3942,259.1220584897,-39.7730420187,0.0,0.0,90.0, AB?,2,17 16 29.29404,-39 46 22.9513,A,2020yCat.1350....0G,AGB*_Candidate,*|AB?|IR|MIR|NIR|Y*?,,,,,,,0.5815,0.047,0.968,-1.531,0.064,0.04,90.0,,,,,,,13.201,11.744,10.357,,,,,,0.028983
31393,5577329081864722176,1636148068921376768,Gaia DR3 5577329081864722176,5577329081864722176,1101895073,2016.0,102.23505358523428,0.018460337,-37.27591075371591,0.020925002,0.4098950698100892,0.02323794,17.639046,3.7598746,-0.5633379492603269,0.025704695,3.717432896572325,0.02771184,0.0007549406,-0.008440446,0.11383505,0.057141256,0.19617991,0.08254658,-0.10928171,0.107879125,-0.13989516,-0.03478912,382,382,378,4,25.607786,3381.7224,0.2435677,101.5745,31,False,1.5047398,,,,,,,,43,28,0.038677625,47,16,0,0.117095105,121.98286,0,0,2.0704238,,,,,,,,,False,377,1833616.556067174,27202.998,67.404945,10.029096,47,851619.2470805972,41339.25,20.600742,10.512929,47,1320810.3085899772,47971.656,27.53314,9.445794,1.1847786,0,0,0,0,0,1.0671349,0.4838333,0.58330154,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,246.8515159996274,-16.492285869551306,109.63861321299888,-59.8838043191134,False,False,0,True,True,False,True,False,True,True,False,7.569567e-11,5.147672e-13,0.99989784,5184.3037,5180.068,5186.6753,2.4079,2.3753,2.4238,-0.5234,-0.5706,-0.4882,1576.9712,1550.8724,1632.5656,0.0021,0.0005,0.005,0.0017,0.0004,0.0041,0.0009,0.0002,0.0022,MARCS,06485640-3716332,06485640-3716332,164455493,164455493,8.506,8.25,8.082,AAA,7.044,5.747,1.715,0.124,AAAA,-0.4838333,0.58330154,1.0671349,0.25599957,0.4239998,0.16800022,1.2969999999999997,5.329,6.92,4.032,5.623,1.5910000000000002,V* ST Pup,102.2350567317,-37.2759272756,0.0,0.0,90.0, pA*,92,06 48 56.41362,-37 16 33.3382,A,2020yCat.1350....0G,post-AGB*,*|AB?|IR|MIR|NIR|V*|WV*|pA*,45.0,1.0,0.0001501,3.3e-06,G2I,,0.4099,0.0232,-0.563,3.717,0.026,0.028,90.0,,,,10.47,9.28,9.89,8.506,8.25,8.082,,,,,,0.060158
9893,209913094916118016,1636148068921376768,Gaia DR3 209913094916118016,209913094916118016,1023323141,2016.0,85.60902779860065,0.021003641,47.17222749710947,0.016756041,0.5785057632503269,0.022469234,25.746572,3.1316118,1.0660208357502432,0.02606727,-2.944587014285511,0.016877495,-0.30036998,0.06848764,-0.48401758,0.280374,-0.1503411,0.22515412,-0.7411848,0.10104147,0.26864722,-0.10936931,453,0,452,1,3.0377004,558.5704,0.06351278,1.742703,31,False,1.4535869,,,,,,,,52,20,0.03860398,52,23,0,0.44144776,173.5269,0,0,1.1025268,0.4496448,0.39950755,0.11321093,0.36082006,-5.099994,4.34187,-7.474798,37.838196,False,448,25145.517613746622,518.0833,48.535664,14.686215,50,10145.60718444358,613.2303,16.54453,15.322847,50,21478.378339746865,1334.6516,16.092873,13.9178915,1.257639,0,0,0,0,0,1.4049559,0.63663197,0.7683239,-14.229542,5.7569776,2.0,28.0,5.0,15.0,6.6554685,,,973.8353,,5000.0,0.5,0.0,111.0,,,,13.497003,0.14556557,25.0,,NOT_AVAILABLE,164.01559027576985,8.916981231364032,86.73947471745696,23.78263209323849,True,False,0,True,True,False,False,False,False,True,False,1.6768413e-13,5.104964e-13,0.9999822,5529.9517,5460.5396,5602.303,3.7179,3.684,3.7545,-0.2135,-0.2784,-0.1612,1520.5305,1464.6658,1579.8776,1.0738,1.0223,1.1201,0.8597,0.8173,0.8984,0.4646,0.4414,0.4855,MARCS,05422616+4710200,05422616+4710200,643286008,643286008,11.01,10.49,10.344,AAA,12.238,10.879,6.513,4.36,AAAA,-0.63663197,0.7683239,1.4049559,0.52000046,0.66600037,0.14599991,1.359,5.725,7.877999999999999,4.366,6.518999999999999,2.153,V* WY Aur,85.6090208291,47.1722405842,0.0,0.0,90.0, LP*,3,05 42 26.16500,+47 10 20.0661,A,2020yCat.1350....0G,LongPeriodV*,*|LP*|LP?|NIR|Opt|V*,,,,,,,0.5785,0.0225,1.066,-2.945,0.026,0.017,90.0,,,,,,,11.01,10.49,10.344,,15.905,14.948,,,0.050106
10443,3455784223131019392,1636148068921376768,Gaia DR3 3455784223131019392,3455784223131019392,1486559976,2016.0,85.1973120064238,0.0520891,35.990716505195074,0.037611254,0.6880839581330052,0.05683441,12.106819,2.358784,0.51742497577022,0.0625354,-2.3013328339605845,0.035452247,-0.09752126,0.027326014,0.082899064,0.088070326,-0.16899985,0.11756067,-0.67900836,0.0037727044,0.31888336,-0.12574698,347,9,346,1,25.119257,1517.3348,0.38693437,38.872944,31,True,1.3873699,,,,,,,,40,16,0.08712344,42,25,0,0.06399848,164.18843,18,0,2.1013627,,,,,,,,,False,356,19044.858664397,28.304638,672.8529,14.987923,38,6856.677960741512,21.913395,312.89893,15.748258,38,19365.36854458426,138.3014,140.02293,14.030331,1.3768569,0,2,0,0,0,1.717927,0.76033497,0.957592,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,173.4583394264947,2.8361246012457184,86.01938809302956,12.617774627895791,False,False,0,True,True,False,False,False,False,True,False,1.0233806e-13,1.0393205e-10,0.99996877,,,,,,,,,,,,,,,,,,,,,,,05404735+3559266,05404735+3559266,589014642,589014642,12.642,11.978,11.369,AAA,9.924,8.434,4.028,1.833,AAAA,-0.76033497,0.957592,1.717927,0.6640005,1.2729998,0.60899925,1.4900000000000002,5.896,8.091,4.406,6.600999999999999,2.1949999999999994,IRAS 05374+3557,85.1973091642,35.9907267333,0.0,0.0,90.0, Y*O,2,05 40 47.35420,+35 59 26.6162,A,2020yCat.1350....0G,YSO,*|IR|MIR|NIR|Y*?|Y*O,,,,,,,0.6881,0.0568,0.517,-2.301,0.063,0.035,90.0,,,,,15.585,,12.451,11.665,11.369,,,,,,0.037741
187803,2057404787811557248,1636148068921376768,Gaia DR3 2057404787811557248,2057404787811557248,789504091,2016.0,304.12506966507016,0.01885678,35.94542276506466,0.021681685,0.3543302549618279,0.024820723,14.275581,6.210307,-2.7687881357996216,0.026579037,-5.558932055594717,0.028623989,-0.18229392,-0.11045837,-0.26078603,0.095009424,0.04852771,0.0814801,-0.27916324,0.10160742,-0.17082663,-0.22713198,415,0,415,0,3.3462236,530.5769,0.10668885,2.5597322,31,False,1.4495106,,,,,,,,47,27,0.043307543,48,21,0,0.018102422,10.073317,0,0,1.1182584,0.10784406,0.20370118,0.20489258,0.24992593,-100.822464,66.547165,-7.646654,-12.353387,False,415,14849.735373715514,5.9229345,2507.1584,15.25807,46,6376.084426221384,11.203384,569.1213,15.827157,46,12633.484455394002,21.81599,579.0929,14.494087,1.2801285,0,0,0,0,0,1.3330698,0.569087,0.7639828,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,73.95309978261865,0.3635344429913785,319.9792835741123,53.62543375288652,False,False,0,True,False,False,False,False,False,True,False,1.7056863e-10,3.1144023e-10,0.9999703,,,,,,,,,,,,,,,,,,,,,,,20163002+3556437,20163002+3556437,588782073,588782073,13.489,13.133,12.556,AAA,10.361,8.667,4.499,2.533,AAAA,-0.569087,0.7639828,1.3330698,0.35599995,0.93300056,0.5770006,1.6940000000000008,5.862000000000001,7.828000000000001,4.168,6.134,1.966,IRAS 20146+3547,304.1250848653,35.9454474714,0.0,0.0,90.0, Em*,1,20 16 30.02037,+35 56 43.6109,A,2020yCat.1350....0G,EmLine*,*|Em*|IR|MIR|NIR,,,,,,,0.3543,0.0248,-2.769,-5.559,0.027,0.029,90.0,,,,16.487,15.531,15.201,13.489,13.133,12.556,,16.057,15.127,14.564,,0.099365
114247,5869781037270338816,1636148068921376768,Gaia DR3 5869781037270338816,5869781037270338816,1045564721,2016.0,201.34784850499813,0.018885637,-59.78021371261845,0.025431488,0.3998425525430505,0.034412835,11.618996,4.036607,-3.797808868538407,0.02535698,-1.367787078760213,0.035422225,0.45317298,-0.09206678,-0.027335515,0.16343388,-0.1031579,0.180392,0.14220162,-0.03267281,-0.029843077,0.558442,642,642,641,1,42.67744,7425.32,0.30181113,127.6937,31,False,1.6514645,,,,,,,,73,27,0.054467328,81,22,0,0.029928373,117.86913,0,0,2.409712,,,,,,,,,False,697,226576.85358826228,256.13174,884.6106,12.299328,74,144257.49940920636,623.0055,231.55093,12.440696,75,124104.480637847,358.904,345.7874,12.013427,1.1844193,0,0,0,0,0,0.42726898,0.14136791,0.28590107,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,307.1977249421371,2.8100190702595214,227.5130860191075,-46.04750366378659,False,False,0,True,True,False,False,False,False,True,False,3.0429546e-09,5.1103365e-13,0.99997985,,,,,,,,,,,,,,,,,,,,,,,13252349-5946485,13252349-5946485,57920998,57920998,11.594,11.228,10.511,AAA,8.62,7.034,3.086,1.16,AAAA,-0.14136791,0.28590107,0.42726898,0.36600018,1.0830002,0.717,1.5859999999999994,5.533999999999999,7.459999999999999,3.948,5.874,1.926,SS 244,201.3478820407,-59.7802076336,0.0,0.0,90.0, Em*,3,13 25 23.49169,-59 46 48.7475,A,2020yCat.1350....0G,EmLine*,*|AB?|Em*|IR|MIR|NIR,,,,,B:e,,0.3998,0.0344,-3.798,-1.368,0.025,0.035,90.0,,,,12.666,13.053,12.442,11.594,11.228,10.511,,,,12.585,,0.064586
89960,4067325271895234944,1636148068921376768,Gaia DR3 4067325271895234944,4067325271895234944,1384253464,2016.0,268.882884605776,0.027803134,-25.612782218973468,0.023108536,0.3951223088270303,0.03518541,11.229719,2.608394,-1.789451850464716,0.03553469,-1.8977832191969848,0.02178618,0.34878305,-0.18166344,-0.11065142,-0.24334341,-0.4495668,0.008909844,-0.68220866,-0.40238768,0.32636228,0.1610756,289,0,289,0,3.068895,359.9377,0.0,0.0,31,False,1.3248881,,,,,,,,33,17,0.050658584,34,18,0,0.030577527,178.82835,0,0,1.1302704,0.34070206,0.52037174,0.2523206,0.42952517,-154.64687,-15.047445,-44.381462,-36.453304,False,284,21903.027826388763,13.994367,1565.1317,14.836106,29,5870.287230513312,17.492613,335.58664,15.916894,28,24103.465760371542,52.943916,455.26413,13.792697,1.3684753,0,1,0,0,0,2.124197,1.0807877,1.0434093,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,3.9821564542864327,-0.1881188787250211,268.9919546100365,-2.1774102442329,False,False,0,True,True,False,False,False,True,True,False,1.0209862e-13,5.1036085e-13,0.9999925,9818.102,9698.165,10030.229,3.4728,3.4186,3.6841,0.743,0.5978,0.7767,2607.7644,1943.1304,2845.7246,4.8997,4.8843,4.9237,3.9595,3.9442,3.9794,2.1975,2.188,2.2076,A,17553189-2536459,17553189-2536459,231483231,231483231,12.29,11.669,10.862,AAA,9.128,7.519,3.396,1.335,AAAA,-1.0807877,1.0434093,2.124197,0.6210003,1.4279995,0.8069992,1.609,5.732,7.793,4.123,6.184,2.061,IRAS 17524-2536,268.8828934256,-25.6127737844,0.0,0.0,90.0, Y*?,3,17 55 31.89442,-25 36 45.9856,A,2020yCat.1350....0G,YSO_Candidate,*|AB?|Em*|IR|MIR|NIR|Y*?,,,,,,,0.3951,0.0352,-1.789,-1.898,0.036,0.022,90.0,,,,,15.7,15.34,12.29,11.669,10.862,,,,,,0.041734
136017,4078757272251681792,1636148068921376768,Gaia DR3 4078757272251681792,4078757272251681792,1619134821,2016.0,283.9111958694089,0.037249774,-22.156984866925427,0.03448549,0.5079526245560146,0.043041795,11.801381,3.1846576,-0.0891831117884,0.04603044,3.183408513874677,0.038852513,0.08210231,-0.0034412898,-0.14513963,-0.090982236,-0.3922892,-0.056194555,-0.26459712,-0.11581251,0.04044961,0.23575784,230,0,230,0,13.142545,833.23566,0.2983786,26.202452,31,False,1.221085,,,,,,,,26,16,0.067427166,26,10,0,0.16643345,174.91162,0,0,1.6779219,0.26873094,0.19235073,0.44818324,0.8783422,-109.94312,-8.218564,-35.355427,39.107124,False,230,29933.636807798925,78.64448,380.6197,14.496968,25,3734.5153991940806,79.189186,47.159412,16.407957,26,42743.26209615522,332.6469,128.49438,13.170727,1.552694,0,1,0,0,0,3.2372303,1.9109888,1.3262415,10.216894,4.4630594,2.0,7.0,2.0,7.0,5.2124476,,,750.15186,,3700.0,3.0,1.0,111.0,,,,12.7280245,0.4226711,5.0,,VARIABLE,13.432440936850147,-10.783682861538054,282.86643158574856,0.6630968890016331,False,False,0,True,True,False,True,False,False,True,False,1.02272256e-13,5.108448e-13,0.99997526,,,,,,,,,,,,,,,,,,,,,,,18553868-2209251,18553868-2209251,252046029,252046029,10.93,9.739,8.653,AAA,6.721,5.12,2.282,0.658,AAAA,-1.9109888,1.3262415,3.2372303,1.191,2.2770004,1.0860004,1.601,4.439,6.063,2.838,4.462,1.624,IRAS 18526-2213,283.9111962974,-22.1569990154,0.0,0.0,90.0, LP?,2,18 55 38.68711,-22 09 25.1965,A,2020yCat.1350....0G,LongPeriodV*_Candidate,*|IR|LP?|MIR|NIR,10.22,4.46,3.41e-05,1.49e-05,,,0.508,0.043,-0.089,3.183,0.046,0.039,90.0,,,,,,,10.93,9.739,8.653,,,,,,0.050955
